Date,time,lab_temperature,reactor_temperature,current,voltage,power
10/10/2020,14:07:23,21.05,25.93,11.81,25.47,300.95
10/10/2020,14:07:34,21.05,25.85,11.81,25.47,300.89
10/10/2020,14:07:44,21.15,25.91,11.71,25.48,298.5
10/10/2020,14:07:54,21.15,25.87,11.76,25.5,299.92
10/10/2020,14:08:05,21.17,25.87,11.66,25.5,297.34
10/10/2020,14:08:15,21.15,25.87,11.51,25.5,293.54
10/10/2020,14:08:25,21.21,25.87,11.51,25.5,293.54
10/10/2020,14:08:36,21.17,25.85,11.66,25.51,297.47
10/10/2020,14:08:46,21.15,25.79,11.66,25.51,297.47
10/10/2020,14:08:56,21.15,25.91,11.46,25.51,292.32
10/10/2020,14:09:07,21.15,25.85,11.46,25.51,292.38
10/10/2020,14:09:17,21.11,25.87,11.56,25.51,294.89
10/10/2020,14:09:27,21.09,25.85,11.11,25.53,283.6
10/10/2020,14:09:38,21.03,25.99,11.41,25.53,291.33
10/10/2020,14:09:48,21.07,25.93,11.11,25.55,283.77
10/10/2020,14:09:58,21.07,25.85,11.21,25.57,286.53
10/10/2020,14:10:09,21.01,25.91,11.16,25.56,285.18
10/10/2020,14:10:19,21.01,25.99,11.21,25.58,286.71
10/10/2020,14:10:29,20.99,25.97,11.11,25.61,284.49
10/10/2020,14:10:40,21.01,26.09,10.96,25.61,280.55
10/10/2020,14:10:50,21.03,25.97,10.91,25.64,279.6
10/10/2020,14:11:01,21.07,25.93,10.7,25.66,274.65
10/10/2020,14:11:11,21.07,25.93,10.85,25.68,278.72
10/10/2020,14:11:21,21.07,26.03,10.75,25.69,276.24
10/10/2020,14:11:32,21.07,25.97,10.65,25.7,273.81
10/10/2020,14:11:42,21.05,25.99,10.75,25.71,276.53
10/10/2020,14:11:52,21.03,25.99,10.55,25.72,271.39
10/10/2020,14:12:03,20.93,25.87,10.6,25.72,272.69
10/10/2020,14:12:13,20.87,26.05,10.75,25.72,276.58
10/10/2020,14:12:23,20.83,26.03,10.55,25.72,271.39
10/10/2020,14:12:34,20.81,26.03,10.7,25.72,275.28
10/10/2020,14:12:44,20.71,25.91,10.7,25.72,275.28
10/10/2020,14:12:54,20.59,25.91,10.7,25.72,275.28
10/10/2020,14:13:05,20.61,26.15,10.55,25.72,271.39
10/10/2020,14:13:15,20.57,26.09,10.65,25.72,273.99
10/10/2020,14:13:25,20.57,26.17,10.65,25.72,273.99
10/10/2020,14:13:36,20.65,26.05,10.6,25.71,272.63
10/10/2020,14:13:46,20.69,26.03,10.75,25.7,276.35
10/10/2020,14:13:56,20.79,26.15,10.7,25.72,275.28
10/10/2020,14:14:07,20.79,26.09,10.75,25.72,276.58
10/10/2020,14:14:17,20.81,26.03,10.85,25.7,279.01
10/10/2020,14:14:28,20.81,26.05,10.5,25.69,269.81
10/10/2020,14:14:38,20.85,26.11,10.65,25.71,273.93
10/10/2020,14:14:48,20.87,26.11,10.85,25.68,278.77
10/10/2020,14:14:59,20.89,26.11,10.8,25.68,277.48
10/10/2020,14:15:09,20.91,26.05,10.65,25.69,273.7
10/10/2020,14:15:19,20.95,26.03,10.7,25.67,274.77
10/10/2020,14:15:30,20.99,26.03,10.91,25.67,279.9
10/10/2020,14:15:40,21.01,26.05,10.91,25.68,280.07
10/10/2020,14:15:50,21.05,26.11,10.96,25.67,281.19
10/10/2020,14:16:01,21.03,26.05,10.8,25.67,277.36
10/10/2020,14:16:11,21.11,26.15,10.91,25.67,279.9
10/10/2020,14:16:21,21.11,26.03,10.91,25.67,279.9
10/10/2020,14:16:32,21.15,26.09,10.85,25.67,278.66
10/10/2020,14:16:42,21.17,26.05,10.91,25.67,279.9
10/10/2020,14:16:52,21.21,25.99,10.91,25.66,279.84
10/10/2020,14:17:03,21.23,26.09,10.91,25.67,279.9
10/10/2020,14:17:13,21.27,25.99,10.75,25.67,276.07
10/10/2020,14:17:23,21.29,26.05,10.85,25.67,278.66
10/10/2020,14:17:34,21.31,25.99,10.85,25.69,278.89
10/10/2020,14:17:44,21.35,26.03,10.75,25.72,276.58
10/10/2020,14:17:55,21.37,26.09,10.85,25.71,279.12
10/10/2020,14:18:05,21.37,25.99,10.8,25.71,277.82
10/10/2020,14:18:15,21.37,25.99,10.55,25.72,271.39
10/10/2020,14:18:26,21.39,26.05,10.65,25.73,274.1
10/10/2020,14:18:36,21.39,26.05,10.6,25.74,272.91
10/10/2020,14:18:46,21.35,26.11,10.45,25.76,269.24
10/10/2020,14:18:57,21.31,26.11,10.45,25.78,269.41
10/10/2020,14:19:07,21.31,26.17,10.45,25.79,269.52
10/10/2020,14:19:17,21.23,26.11,10.2,25.82,263.33
10/10/2020,14:19:28,21.15,26.11,10.1,25.83,260.78
10/10/2020,14:19:38,21.13,26.09,10.15,25.85,262.35
10/10/2020,14:19:48,21.03,26.11,10.2,25.88,263.88
10/10/2020,14:19:59,21.03,26.17,10.05,25.89,260.07
10/10/2020,14:20:09,21.01,26.17,10.05,25.89,260.07
10/10/2020,14:20:19,20.95,26.21,9.84,25.89,254.89
10/10/2020,14:20:30,20.91,26.15,10.05,25.89,260.12
10/10/2020,14:20:40,20.99,26.17,9.9,25.92,256.46
10/10/2020,14:20:50,20.99,26.21,10.05,25.93,260.55
10/10/2020,14:21:01,21.01,26.11,9.79,25.93,253.95
10/10/2020,14:21:11,20.95,26.05,9.84,25.93,255.31
10/10/2020,14:21:21,20.99,26.27,9.69,25.93,251.33
10/10/2020,14:21:32,21.03,26.21,9.79,25.93,254
10/10/2020,14:21:42,21.05,26.15,9.69,25.93,251.38
10/10/2020,14:21:53,20.99,26.09,9.69,25.94,251.43
10/10/2020,14:22:03,20.89,26.15,9.64,25.93,250.07
10/10/2020,14:22:13,20.85,26.23,9.69,25.93,251.38
10/10/2020,14:22:24,20.81,26.17,9.74,25.93,252.69
10/10/2020,14:22:34,20.83,26.27,9.54,25.93,247.45
10/10/2020,14:22:44,20.83,26.31,9.54,25.93,247.45
10/10/2020,14:22:55,20.83,26.27,9.44,25.93,244.83
10/10/2020,14:23:05,20.77,26.03,9.69,25.93,251.38
10/10/2020,14:23:15,20.63,26.23,9.69,25.94,251.43
10/10/2020,14:23:26,20.59,26.37,9.74,25.94,252.74
10/10/2020,14:23:36,20.55,26.29,9.54,25.95,247.61
10/10/2020,14:23:46,20.55,26.37,9.69,25.94,251.48
10/10/2020,14:23:57,20.55,26.23,9.54,25.94,247.55
10/10/2020,14:24:07,20.55,26.31,9.29,25.96,241.15
10/10/2020,14:24:17,20.53,26.27,9.54,25.96,247.71
10/10/2020,14:24:28,20.49,26.29,9.64,25.97,250.38
10/10/2020,14:24:38,20.49,26.37,9.14,25.96,237.22
10/10/2020,14:24:48,20.45,26.35,9.29,25.98,241.3
10/10/2020,14:24:59,20.43,26.35,9.54,25.99,248.01
10/10/2020,14:25:09,20.45,26.37,9.34,25.98,242.66
10/10/2020,14:25:20,20.45,26.37,9.29,25.99,241.45
10/10/2020,14:25:30,20.45,26.37,9.29,25.98,241.35
10/10/2020,14:25:40,20.47,26.47,9.44,25.99,245.34
10/10/2020,14:25:51,20.49,26.41,9.34,26,242.81
10/10/2020,14:26:01,20.47,26.31,9.29,26,241.5
10/10/2020,14:26:11,20.47,26.31,9.34,26.01,242.96
10/10/2020,14:26:22,20.49,26.37,9.29,26,241.5
10/10/2020,14:26:32,20.53,26.35,9.24,26.01,240.29
10/10/2020,14:26:42,20.53,26.47,9.29,26.01,241.6
10/10/2020,14:26:53,20.57,26.35,9.24,26.01,240.29
10/10/2020,14:27:03,20.57,26.35,9.29,26.04,241.85
10/10/2020,14:27:13,20.57,26.37,9.29,26,241.55
10/10/2020,14:27:24,20.59,26.23,9.29,26.03,241.75
10/10/2020,14:27:34,20.57,26.41,9.29,26.03,241.8
10/10/2020,14:27:44,20.53,26.27,9.29,26.04,241.85
10/10/2020,14:27:55,20.49,26.47,9.29,26.04,241.85
10/10/2020,14:28:05,20.53,26.41,9.14,26.04,237.9
10/10/2020,14:28:15,20.47,26.47,9.14,26.04,237.9
10/10/2020,14:28:26,20.53,26.43,9.24,26.03,240.48
10/10/2020,14:28:36,20.53,26.35,9.04,26.05,235.42
10/10/2020,14:28:47,20.47,26.37,9.14,26.04,237.9
10/10/2020,14:28:57,20.49,26.41,8.99,26.05,234.06
10/10/2020,14:29:07,20.47,26.43,9.09,26.04,236.64
10/10/2020,14:29:18,20.47,26.31,9.24,26.05,240.68
10/10/2020,14:29:28,20.59,26.41,9.14,26.05,238
10/10/2020,14:29:38,20.61,26.41,9.14,26.05,238.05
10/10/2020,14:29:49,20.63,26.29,9.14,26.05,238
10/10/2020,14:29:59,20.69,26.43,9.19,26.05,239.37
10/10/2020,14:30:09,20.67,26.31,8.99,26.05,234.1
10/10/2020,14:30:20,20.69,26.29,9.09,26.05,236.69
10/10/2020,14:30:30,20.71,26.31,9.04,26.05,235.37
10/10/2020,14:30:40,20.77,26.37,9.04,26.06,235.52
10/10/2020,14:30:51,20.79,26.21,9.29,26.05,242
10/10/2020,14:31:01,20.85,26.21,9.09,26.06,236.78
10/10/2020,14:31:11,20.89,26.17,8.94,26.06,232.84
10/10/2020,14:31:22,20.91,26.21,9.14,26.08,238.34
10/10/2020,14:31:32,20.93,26.23,9.09,26.08,237.03
10/10/2020,14:31:42,20.93,26.17,9.04,26.09,235.81
10/10/2020,14:31:53,20.93,26.17,8.94,26.12,233.36
10/10/2020,14:32:03,20.95,26.21,8.78,26.13,229.5
10/10/2020,14:32:13,20.93,26.23,8.73,26.15,228.37
10/10/2020,14:32:24,20.89,26.21,8.88,26.14,232.28
10/10/2020,14:32:34,20.93,26.29,8.83,26.15,231.01
10/10/2020,14:32:45,20.89,26.23,8.73,26.16,228.51
10/10/2020,14:32:55,20.89,26.17,8.63,26.18,225.96
10/10/2020,14:33:05,20.87,26.27,8.68,26.18,227.28
10/10/2020,14:33:16,20.87,26.31,8.58,26.2,224.86
10/10/2020,14:33:26,20.83,26.11,8.58,26.2,224.82
10/10/2020,14:33:36,20.81,26.21,8.38,26.21,219.62
10/10/2020,14:33:47,20.79,26.23,8.48,26.19,222.13
10/10/2020,14:33:57,20.83,26.17,8.58,26.23,225.09
10/10/2020,14:34:07,20.83,26.23,8.53,26.22,223.72
10/10/2020,14:34:20,20.75,26.15,8.48,26.22,222.4
10/10/2020,14:34:32,20.71,26.27,7.87,26.21,206.38
10/10/2020,14:34:43,20.69,26.27,7.87,26.21,206.38
10/10/2020,14:34:56,20.69,26.29,8.48,26.24,222.58
10/10/2020,14:35:14,20.75,26.29,7.72,26.22,202.53
10/10/2020,14:35:26,20.77,26.23,7.98,26.24,209.33
10/10/2020,14:35:40,20.79,26.15,8.43,26.28,221.57
10/10/2020,14:35:52,20.83,26.21,8.43,26.28,221.57
10/10/2020,14:36:03,20.83,26.21,8.13,26.29,213.65
10/10/2020,14:36:18,20.83,26.15,8.28,26.3,217.77
10/10/2020,14:36:29,20.83,25.99,8.33,26.3,219.05
10/10/2020,14:36:42,20.77,26.09,7.62,26.28,200.29
10/10/2020,14:37:00,20.59,26.23,8.18,26.31,215.2
10/10/2020,14:37:12,20.53,26.29,7.52,26.28,197.68
10/10/2020,14:37:24,20.49,26.23,8.38,26.3,220.42
10/10/2020,14:37:43,20.39,26.31,7.67,26.29,201.74
10/10/2020,14:37:54,20.43,26.23,8.13,26.31,213.82
10/10/2020,14:38:07,20.45,26.35,7.67,26.3,201.83
10/10/2020,14:38:18,20.43,26.27,7.57,26.28,199.01
10/10/2020,14:38:29,20.43,26.31,8.13,26.32,213.91
10/10/2020,14:38:40,20.45,26.41,8.23,26.31,216.53
10/10/2020,14:38:52,20.55,26.31,8.08,26.31,212.54
10/10/2020,14:39:08,20.63,26.29,7.67,26.28,201.62
10/10/2020,14:39:19,20.67,26.29,8.33,26.3,219.09
10/10/2020,14:39:33,20.67,26.31,8.33,26.29,219.01
10/10/2020,14:39:45,20.65,26.23,8.38,26.29,220.29
10/10/2020,14:39:59,20.63,26.31,8.03,26.3,211.08
10/10/2020,14:40:17,20.59,26.17,7.77,26.24,204.03
10/10/2020,14:40:29,20.55,26.23,7.93,26.27,208.17
10/10/2020,14:40:40,20.43,26.23,8.43,26.24,221.25
10/10/2020,14:40:56,20.39,26.15,8.43,26.26,221.35
10/10/2020,14:41:07,20.37,26.35,8.13,26.26,213.43
10/10/2020,14:41:24,20.41,26.31,8.38,26.25,219.97
10/10/2020,14:41:37,20.45,26.35,7.72,26.22,202.53
10/10/2020,14:41:49,20.43,26.27,7.87,26.22,206.47
10/10/2020,14:42:01,20.39,26.35,8.38,26.26,220.02
10/10/2020,14:42:12,20.37,26.35,7.82,26.22,205.14
10/10/2020,14:42:24,20.33,26.29,7.93,26.22,207.83
10/10/2020,14:42:35,20.31,26.29,8.38,26.25,219.97
10/10/2020,14:42:47,20.27,26.23,8.48,26.26,222.72
10/10/2020,14:43:03,20.27,26.41,7.87,26.22,206.47
10/10/2020,14:43:15,20.31,26.31,7.98,26.21,209.07
10/10/2020,14:43:27,20.27,26.23,7.87,26.23,206.55
10/10/2020,14:43:38,20.27,26.27,8.23,26.26,216.04
10/10/2020,14:43:50,20.23,26.23,7.77,26.21,203.78
10/10/2020,14:44:01,20.11,26.17,7.77,26.21,203.73
10/10/2020,14:44:13,20.03,26.27,7.87,26.24,206.63
10/10/2020,14:44:24,19.97,26.37,7.82,26.21,205.1
10/10/2020,14:44:35,20.01,26.43,8.43,26.26,221.35
10/10/2020,14:44:47,19.97,26.31,8.43,26.26,221.39
10/10/2020,14:44:58,20.01,26.35,8.48,26.25,222.63
10/10/2020,14:45:09,20.09,26.41,7.82,26.23,205.23
10/10/2020,14:45:20,20.13,26.27,7.87,26.22,206.51
10/10/2020,14:45:33,20.13,26.43,7.93,26.22,207.79
10/10/2020,14:45:44,20.09,26.37,8.48,26.26,222.72
10/10/2020,14:45:56,20.11,26.43,7.87,26.23,206.59
10/10/2020,14:46:07,20.17,26.43,7.82,26.23,205.27
10/10/2020,14:46:18,20.17,26.35,7.82,26.22,205.14
10/10/2020,14:46:29,20.19,26.37,7.82,26.23,205.23
10/10/2020,14:46:41,20.23,26.35,7.77,26.21,203.78
10/10/2020,14:46:52,20.31,26.31,7.87,26.22,206.51
10/10/2020,14:47:04,20.37,26.35,7.87,26.23,206.55
10/10/2020,14:47:15,20.43,26.27,7.87,26.22,206.47
10/10/2020,14:47:26,20.47,26.23,8.43,26.27,221.48
10/10/2020,14:47:38,20.55,26.23,8.48,26.26,222.67
10/10/2020,14:47:53,20.61,26.23,8.48,26.27,222.76
10/10/2020,14:48:12,20.61,26.23,8.18,26.27,214.85
10/10/2020,14:48:26,20.59,26.21,8.23,26.27,216.13
10/10/2020,14:48:40,20.63,26.29,8.43,26.24,221.25
10/10/2020,14:48:56,20.59,26.27,8.38,26.26,220.06
10/10/2020,14:49:12,20.57,26.27,8.48,26.27,222.81
10/10/2020,14:49:27,20.59,26.15,8.28,26.27,217.5
10/10/2020,14:49:56,20.61,26.27,8.43,26.26,221.35
10/10/2020,14:50:24,20.63,26.17,8.23,26.27,216.13
10/10/2020,14:50:43,20.57,26.23,8.18,26.26,214.76
10/10/2020,14:51:01,20.41,26.17,8.28,26.26,217.37
10/10/2020,14:51:30,20.33,26.23,8.43,26.28,221.53
10/10/2020,14:51:51,20.23,26.27,8.38,26.28,220.24
10/10/2020,14:52:08,20.17,26.35,8.33,26.28,218.92
10/10/2020,14:52:41,20.23,26.21,8.23,26.3,216.39
10/10/2020,14:52:57,20.23,26.15,8.13,26.3,213.74
10/10/2020,14:53:15,20.27,26.27,7.93,26.31,208.51
10/10/2020,14:53:32,20.17,26.17,8.18,26.35,215.5
10/10/2020,14:53:53,20.21,26.21,8.03,26.34,211.38
10/10/2020,14:54:11,20.25,26.21,7.93,26.35,208.85
10/10/2020,14:54:29,20.31,26.21,8.08,26.36,212.88
10/10/2020,14:54:44,20.35,26.31,7.82,26.36,206.27
10/10/2020,14:55:02,20.43,26.23,7.87,26.36,207.6
10/10/2020,14:55:25,20.49,26.11,7.87,26.36,207.6
10/10/2020,14:55:43,20.57,26.17,7.82,26.37,206.36
10/10/2020,14:55:58,20.49,26.09,7.67,26.37,202.32
10/10/2020,14:56:18,20.27,26.09,7.72,26.38,203.77
10/10/2020,14:56:29,20.19,26.23,7.67,26.39,202.48
10/10/2020,14:56:39,20.13,26.29,7.67,26.4,202.57
10/10/2020,14:56:49,20.11,26.15,7.72,26.38,203.77
10/10/2020,14:57:00,20.05,26.27,7.67,26.41,202.65
10/10/2020,14:57:10,20.11,26.31,7.32,26.38,193.12
10/10/2020,14:57:21,20.05,26.15,7.67,26.39,202.48
10/10/2020,14:57:31,20.09,26.21,7.67,26.39,202.52
10/10/2020,14:57:41,20.13,26.15,7.62,26.39,201.15
10/10/2020,14:57:52,20.11,26.23,7.77,26.41,205.27
10/10/2020,14:58:02,20.09,26.17,7.67,26.38,202.44
10/10/2020,14:58:12,20.17,26.27,7.62,26.39,201.19
10/10/2020,14:58:23,20.17,26.15,7.67,26.39,202.48
10/10/2020,14:58:33,20.17,26.17,7.67,26.38,202.4
10/10/2020,14:58:43,20.15,26.15,7.67,26.38,202.44
10/10/2020,14:58:54,20.09,26.11,7.72,26.37,203.65
10/10/2020,14:59:04,20.03,26.15,7.57,26.38,199.78
10/10/2020,14:59:14,20.05,26.23,7.67,26.39,202.52
10/10/2020,14:59:25,20.09,26.23,7.62,26.38,201.11
10/10/2020,14:59:35,20.09,26.27,7.67,26.37,202.36
10/10/2020,14:59:45,20.13,26.23,7.67,26.39,202.52
10/10/2020,14:59:56,20.03,26.03,7.77,26.41,205.27
10/10/2020,15:00:06,20.03,26.17,7.57,26.41,199.94
10/10/2020,15:00:16,20.03,26.17,7.62,26.41,201.31
10/10/2020,15:00:27,20.01,26.09,7.37,26.41,194.61
10/10/2020,15:00:37,20.05,26.27,7.47,26.42,197.35
10/10/2020,15:00:47,20.05,26.15,7.57,26.42,200.06
10/10/2020,15:00:58,20.11,26.23,7.57,26.43,200.1
10/10/2020,15:01:08,20.13,26.21,7.47,26.43,197.43
10/10/2020,15:01:19,20.05,26.05,7.32,26.42,193.39
10/10/2020,15:01:29,20.05,26.09,7.67,26.42,202.69
10/10/2020,15:01:39,20.05,26.17,7.47,26.41,197.31
10/10/2020,15:01:50,20.03,26.17,7.62,26.44,201.52
10/10/2020,15:02:00,19.97,25.97,7.37,26.45,194.96
10/10/2020,15:02:10,19.93,25.97,7.52,26.44,198.85
10/10/2020,15:02:21,19.89,26.21,7.57,26.45,200.26
10/10/2020,15:02:31,19.89,26.15,7.52,26.45,198.93
10/10/2020,15:02:41,19.91,26.23,7.47,26.44,197.51
10/10/2020,15:02:52,19.93,26.23,7.47,26.44,197.55
10/10/2020,15:03:02,19.91,26.15,7.32,26.47,193.74
10/10/2020,15:03:12,19.97,26.11,7.12,26.47,188.39
10/10/2020,15:03:23,19.99,26.03,7.42,26.47,196.42
10/10/2020,15:03:33,20.01,26.11,7.12,26.47,188.43
10/10/2020,15:03:43,20.09,26.09,7.27,26.49,192.56
10/10/2020,15:03:54,20.09,26.05,7.27,26.5,192.6
10/10/2020,15:04:04,19.93,25.97,7.32,26.5,193.98
10/10/2020,15:04:18,19.89,26.09,7.27,26.52,192.79
10/10/2020,15:04:29,19.89,26.11,6.92,26.52,183.42
10/10/2020,15:04:46,19.87,26.15,7.02,26.55,186.28
10/10/2020,15:05:03,19.93,26.21,7.02,26.53,186.13
10/10/2020,15:05:21,20.01,26.09,6.97,26.56,185.02
10/10/2020,15:05:39,20.11,26.03,6.97,26.57,185.09
10/10/2020,15:05:52,20.17,25.97,7.07,26.58,187.81
10/10/2020,15:06:07,20.13,26.05,7.07,26.58,187.81
10/10/2020,15:06:25,20.21,25.99,6.86,26.58,182.48
10/10/2020,15:06:43,20.31,25.97,6.86,26.59,182.56
10/10/2020,15:07:01,20.25,25.97,6.97,26.59,185.2
10/10/2020,15:07:19,20.25,25.97,6.86,26.61,182.7
10/10/2020,15:07:37,20.21,26.05,6.86,26.63,182.81
10/10/2020,15:07:53,20.23,26.03,6.71,26.63,178.78
10/10/2020,15:08:07,20.23,26.03,6.71,26.63,178.78
10/10/2020,15:08:24,20.23,25.99,6.76,26.64,180.2
10/10/2020,15:08:42,20.27,25.97,6.61,26.66,176.27
10/10/2020,15:08:57,20.31,25.93,6.46,26.67,172.33
10/10/2020,15:09:14,20.33,25.97,6.61,26.68,176.41
10/10/2020,15:09:28,20.31,25.93,6.51,26.68,173.75
10/10/2020,15:09:44,20.31,25.79,6.56,26.69,175.13
10/10/2020,15:10:01,20.25,25.85,6.46,26.72,172.64
10/10/2020,15:10:17,20.23,25.97,6.46,26.72,172.64
10/10/2020,15:10:33,20.17,25.93,6.41,26.74,171.43
10/10/2020,15:10:50,20.17,25.87,6.46,26.73,172.68
10/10/2020,15:11:06,20.11,25.87,6.26,26.74,167.38
10/10/2020,15:11:25,20.03,25.93,6.41,26.75,171.5
10/10/2020,15:11:43,19.97,25.85,6.36,26.75,170.15
10/10/2020,15:11:54,19.95,25.93,6.26,26.76,167.48
10/10/2020,15:12:05,19.97,25.97,6.36,26.77,170.25
10/10/2020,15:12:15,19.97,25.97,6.41,26.77,171.6
10/10/2020,15:12:25,19.97,25.91,6.16,26.78,164.94
10/10/2020,15:12:36,19.99,25.99,6.21,26.77,166.23
10/10/2020,15:12:46,19.99,25.93,6.36,26.77,170.25
10/10/2020,15:12:56,19.99,25.85,6.26,26.77,167.58
10/10/2020,15:13:07,19.91,25.93,6.31,26.78,168.97
10/10/2020,15:13:17,19.87,25.97,6.36,26.78,170.32
10/10/2020,15:13:27,19.79,25.97,6.31,26.78,169
10/10/2020,15:13:38,19.75,25.99,6.21,26.78,166.26
10/10/2020,15:13:48,19.75,25.81,6.06,26.78,162.2
10/10/2020,15:13:58,19.73,25.87,6.26,26.78,167.65
10/10/2020,15:14:09,19.73,25.87,6.41,26.78,171.7
10/10/2020,15:14:19,19.77,25.99,6.21,26.78,166.26
10/10/2020,15:14:29,19.77,25.97,6.21,26.78,166.29
10/10/2020,15:14:40,19.77,25.97,6.26,26.77,167.58
10/10/2020,15:14:50,19.81,25.87,6.26,26.78,167.65
10/10/2020,15:15:00,19.83,25.97,5.8,26.78,155.47
10/10/2020,15:15:11,19.81,25.79,6.21,26.79,166.33
10/10/2020,15:15:21,19.81,25.87,6.16,26.78,164.94
10/10/2020,15:15:32,19.79,25.85,6.16,26.79,164.97
10/10/2020,15:15:42,19.75,25.81,6.11,26.79,163.62
10/10/2020,15:15:52,19.75,25.81,6.26,26.79,167.68
10/10/2020,15:16:03,19.75,25.93,6.26,26.79,167.68
10/10/2020,15:16:13,19.73,25.93,6.21,26.79,166.33
10/10/2020,15:16:23,19.75,25.93,6.21,26.79,166.33
10/10/2020,15:16:34,19.77,25.87,6.11,26.79,163.62
10/10/2020,15:16:44,19.77,25.81,6.06,26.79,162.27
10/10/2020,15:16:54,19.77,25.93,6.16,26.79,164.97
10/10/2020,15:17:05,19.75,25.81,6.06,26.79,162.27
10/10/2020,15:17:15,19.75,25.87,6.06,26.79,162.27
10/10/2020,15:17:25,19.73,25.81,6.21,26.79,166.33
10/10/2020,15:17:36,19.77,25.79,6.21,26.79,166.33
10/10/2020,15:17:46,19.75,25.87,6.06,26.79,162.27
10/10/2020,15:17:56,19.79,25.87,6.16,26.79,164.97
10/10/2020,15:18:07,19.75,25.73,6.21,26.79,166.33
10/10/2020,15:18:17,19.77,25.87,6.11,26.79,163.62
10/10/2020,15:18:27,19.75,25.87,6.31,26.79,169.03
10/10/2020,15:18:38,19.65,25.81,6.11,26.79,163.62
10/10/2020,15:18:48,19.59,25.91,6.21,26.79,166.33
10/10/2020,15:18:58,19.61,25.81,6.11,26.78,163.59
10/10/2020,15:19:09,19.59,25.75,6.16,26.78,164.94
10/10/2020,15:19:19,19.55,25.87,6.11,26.77,163.52
10/10/2020,15:19:30,19.57,25.81,6.31,26.77,168.93
10/10/2020,15:19:40,19.51,25.59,6.21,26.78,166.26
10/10/2020,15:19:50,19.33,25.73,6.21,26.77,166.19
10/10/2020,15:20:01,19.27,25.69,6.31,26.77,168.93
10/10/2020,15:20:11,19.21,25.61,6.21,26.77,166.23
10/10/2020,15:20:21,19.21,25.85,6.16,26.76,164.81
10/10/2020,15:20:32,19.23,25.81,6.26,26.77,167.55
10/10/2020,15:20:42,19.25,25.75,6.21,26.77,166.23
10/10/2020,15:20:52,19.25,25.75,6.26,26.79,167.68
10/10/2020,15:21:03,19.33,25.79,6.16,26.78,164.91
10/10/2020,15:21:13,19.39,25.73,6.11,26.78,163.59
10/10/2020,15:21:23,19.43,25.73,6.16,26.78,164.91
10/10/2020,15:21:34,19.45,25.75,6.31,26.79,169.03
10/10/2020,15:21:44,19.47,25.79,6.26,26.79,167.68
10/10/2020,15:21:54,19.47,25.81,5.91,26.79,158.21
10/10/2020,15:22:05,19.51,25.63,6.06,26.79,162.27
10/10/2020,15:22:15,19.55,25.81,6.06,26.79,162.27
10/10/2020,15:22:25,19.57,25.73,6.11,26.79,163.62
10/10/2020,15:22:36,19.65,25.75,6.11,26.79,163.62
10/10/2020,15:22:46,19.71,25.79,6.21,26.79,166.33
10/10/2020,15:22:57,19.75,25.75,5.86,26.79,156.86
10/10/2020,15:23:07,19.77,25.59,6.06,26.78,162.24
10/10/2020,15:23:17,19.75,25.63,6.11,26.79,163.62
10/10/2020,15:23:28,19.77,25.59,6.06,26.79,162.27
10/10/2020,15:23:38,19.81,25.67,6.11,26.79,163.62
10/10/2020,15:23:48,19.81,25.61,6.06,26.78,162.24
10/10/2020,15:23:59,19.81,25.67,6.26,26.79,167.68
10/10/2020,15:24:09,19.87,25.67,6.11,26.79,163.62
10/10/2020,15:24:19,19.87,25.67,6.06,26.78,162.2
10/10/2020,15:24:30,19.83,25.55,6.21,26.79,166.33
10/10/2020,15:24:40,19.93,25.61,6.06,26.78,162.24
10/10/2020,15:24:50,19.93,25.55,6.11,26.79,163.62
10/10/2020,15:25:01,19.91,25.61,6.21,26.78,166.29
10/10/2020,15:25:11,19.95,25.59,6.06,26.79,162.27
10/10/2020,15:25:21,19.99,25.61,6.21,26.79,166.33
10/10/2020,15:25:32,19.97,25.55,6.26,26.79,167.68
10/10/2020,15:25:42,19.99,25.67,6.06,26.79,162.27
10/10/2020,15:25:52,19.97,25.61,6.11,26.79,163.62
10/10/2020,15:26:03,19.99,25.61,6.26,26.78,167.65
10/10/2020,15:26:13,19.99,25.47,6.06,26.79,162.27
10/10/2020,15:26:23,20.01,25.53,6.21,26.79,166.33
10/10/2020,15:26:34,20.03,25.53,6.16,26.79,164.97
10/10/2020,15:26:44,20.05,25.49,6.06,26.79,162.27
10/10/2020,15:26:55,20.09,25.53,6.06,26.79,162.27
10/10/2020,15:27:05,20.05,25.49,6.06,26.79,162.27
10/10/2020,15:27:15,20.11,25.55,6.16,26.79,164.97
10/10/2020,15:27:26,20.11,25.43,5.91,26.79,158.21
10/10/2020,15:27:36,20.13,25.43,6.06,26.79,162.27
10/10/2020,15:27:46,20.13,25.41,6.06,26.79,162.27
10/10/2020,15:27:57,20.15,25.37,6.01,26.79,160.92
10/10/2020,15:28:07,20.15,25.43,6.01,26.79,160.92
10/10/2020,15:28:17,20.13,25.31,5.96,26.79,159.56
10/10/2020,15:28:28,20.15,25.41,6.06,26.79,162.27
10/10/2020,15:28:38,20.15,25.43,6.11,26.79,163.62
10/10/2020,15:28:48,20.17,25.31,6.06,26.79,162.27
10/10/2020,15:28:59,20.15,25.31,6.16,26.79,164.97
10/10/2020,15:29:09,20.17,25.43,6.06,26.79,162.27
10/10/2020,15:29:19,20.15,25.41,6.16,26.79,164.97
